num_episodes,num_steps,num_updates,episode_steps,train_reward
1.0,50.0,0.0,50.0,-10.395032522931148
2.0,100.0,0.0,50.0,-9.33887538443319
3.0,150.0,0.0,50.0,-9.51150618465117
4.0,200.0,0.0,50.0,-7.314144741954912
5.0,250.0,0.0,50.0,-4.884259125316147
6.0,300.0,43.0,50.0,-10.974371207530261
7.0,350.0,93.0,50.0,-4.303837039521271
8.0,400.0,143.0,50.0,-12.881547401163248
9.0,450.0,193.0,50.0,-12.578912893826208
10.0,500.0,243.0,50.0,-10.023130811840593
11.0,550.0,293.0,50.0,-10.379854772714136
12.0,600.0,343.0,50.0,-8.635591165805979
13.0,650.0,393.0,50.0,-5.718840387374716
14.0,700.0,443.0,50.0,-8.936185578040279
15.0,750.0,493.0,50.0,-10.325341415235822
16.0,800.0,543.0,50.0,-6.822554287165709
17.0,850.0,593.0,50.0,-12.881031844123319
18.0,900.0,643.0,50.0,-11.461711834438315
19.0,950.0,693.0,50.0,-10.202159603262078
20.0,1000.0,743.0,50.0,-8.69877661786096
21.0,1050.0,793.0,50.0,-12.805555636572585
22.0,1100.0,843.0,50.0,-9.35000625522408
23.0,1150.0,893.0,50.0,-7.6258664892402885
24.0,1200.0,943.0,50.0,-11.17683576404715
25.0,1250.0,993.0,50.0,-9.976774817305111
26.0,1300.0,1043.0,50.0,-8.740711126259951
27.0,1350.0,1093.0,50.0,-7.410353567090065
28.0,1400.0,1143.0,50.0,-9.50417193614534
29.0,1450.0,1193.0,50.0,-9.865005604886004
30.0,1500.0,1243.0,50.0,-8.979414440997726
31.0,1550.0,1293.0,50.0,-5.844636429228789
32.0,1600.0,1343.0,50.0,-11.595574773784644
33.0,1650.0,1393.0,50.0,-14.235398696585902
34.0,1700.0,1443.0,50.0,-14.392852700090074
35.0,1750.0,1493.0,50.0,-8.29127885126803
36.0,1800.0,1543.0,50.0,-7.556229610469875
37.0,1850.0,1593.0,50.0,-15.353435922066014
38.0,1900.0,1643.0,50.0,-14.422916706596084
39.0,1950.0,1693.0,50.0,-10.676628390629755
40.0,2000.0,1743.0,50.0,-6.646469992124767
41.0,2050.0,1793.0,50.0,-10.998242347735118
42.0,2100.0,1843.0,50.0,-11.186910363072446
43.0,2150.0,1893.0,50.0,-9.920022149943174
44.0,2200.0,1943.0,50.0,-3.50052328444283
45.0,2250.0,1993.0,50.0,-4.9456079309194765
46.0,2300.0,2043.0,50.0,-13.076857562852675
47.0,2350.0,2093.0,50.0,-8.449793919538019
48.0,2400.0,2143.0,50.0,-12.415047440518462
49.0,2450.0,2193.0,50.0,-9.402049304967367
50.0,2500.0,2243.0,50.0,-16.109815468142582
51.0,2550.0,2293.0,50.0,-7.442329526575645
52.0,2600.0,2343.0,50.0,-10.261036101657607
53.0,2650.0,2393.0,50.0,-10.190054143268004
54.0,2700.0,2443.0,50.0,-12.992352057171637
55.0,2750.0,2493.0,50.0,-17.131189695966466
56.0,2800.0,2543.0,50.0,-4.371323118794025
57.0,2850.0,2593.0,50.0,-5.896614415643911
58.0,2900.0,2643.0,50.0,-11.391023155733714
59.0,2950.0,2693.0,50.0,-7.1159462466823005
60.0,3000.0,2743.0,50.0,-6.845368518152076
61.0,3050.0,2793.0,50.0,-10.893421084675241
62.0,3100.0,2843.0,50.0,-4.922122930183418
63.0,3150.0,2893.0,50.0,-8.512769098580057
64.0,3200.0,2943.0,50.0,-7.373338011842372
65.0,3250.0,2993.0,50.0,-14.076581910470477
66.0,3300.0,3043.0,50.0,-9.012073492015782
67.0,3350.0,3093.0,50.0,-16.305823189589464
68.0,3400.0,3143.0,50.0,-11.47926949882398
69.0,3450.0,3193.0,50.0,-11.770065945470044
70.0,3500.0,3243.0,50.0,-4.579184883065981
71.0,3550.0,3293.0,50.0,-17.245311633565947
72.0,3600.0,3343.0,50.0,-8.549212439950209
73.0,3650.0,3393.0,50.0,-16.60199438834211
74.0,3700.0,3443.0,50.0,-8.678925089108834
75.0,3750.0,3493.0,50.0,-9.98872465627344
76.0,3800.0,3543.0,50.0,-6.6316294653067835
77.0,3850.0,3593.0,50.0,-8.647203239132374
78.0,3900.0,3643.0,50.0,-8.824347890135606
79.0,3950.0,3693.0,50.0,-6.64599003664705
80.0,4000.0,3743.0,50.0,-8.594522383597027
81.0,4050.0,3793.0,50.0,-18.923824864423747
82.0,4100.0,3843.0,50.0,-8.370142667489437
83.0,4150.0,3893.0,50.0,-4.864247172861193
84.0,4200.0,3943.0,50.0,-10.254483811545528
85.0,4250.0,3993.0,50.0,-5.023279649168652
86.0,4300.0,4043.0,50.0,-8.717900217798444
87.0,4350.0,4093.0,50.0,-13.796957605304119
88.0,4400.0,4143.0,50.0,-14.143461262327607
89.0,4450.0,4193.0,50.0,-11.250740967959436
90.0,4500.0,4243.0,50.0,-8.115610746464565
91.0,4550.0,4293.0,50.0,-6.585286742270335
92.0,4600.0,4343.0,50.0,-6.933250309435192
93.0,4650.0,4393.0,50.0,-13.8211291002303
94.0,4700.0,4443.0,50.0,-6.069241373907324
95.0,4750.0,4493.0,50.0,-11.36114172152455
96.0,4800.0,4543.0,50.0,-16.33937480452687
97.0,4850.0,4593.0,50.0,-10.05808921145311
98.0,4900.0,4643.0,50.0,-9.782005607498247
99.0,4950.0,4693.0,50.0,-8.38842554970236
100.0,5000.0,4743.0,50.0,-11.70481820714963
101.0,5050.0,4793.0,50.0,-8.590954403864167
102.0,5100.0,4843.0,50.0,-6.299240661952323
103.0,5150.0,4893.0,50.0,-10.789768037384036
104.0,5200.0,4943.0,50.0,-5.1894735635983835
105.0,5250.0,4993.0,50.0,-7.914187947941213
106.0,5300.0,5043.0,50.0,-6.620343098238132
107.0,5350.0,5093.0,50.0,-4.311319562474662
108.0,5400.0,5143.0,50.0,-5.960066722497577
109.0,5450.0,5193.0,50.0,-11.294517199147435
110.0,5500.0,5243.0,50.0,-6.9927282414960015
111.0,5550.0,5293.0,50.0,-4.0529700905764425
