num_episodes,num_steps,num_updates,episode_steps,train_reward
1.0,50.0,0.0,50.0,-6.519169634785517
2.0,100.0,0.0,50.0,-8.535207152571783
3.0,150.0,0.0,50.0,-10.67986540152029
4.0,200.0,0.0,50.0,-7.930055194847864
5.0,250.0,0.0,50.0,-9.627200648550328
6.0,300.0,43.0,50.0,-9.076299131788415
7.0,350.0,93.0,50.0,-12.729181205825641
8.0,400.0,143.0,50.0,-14.089034129664507
9.0,450.0,193.0,50.0,-10.315203069057224
10.0,500.0,243.0,50.0,-10.253995172950722
11.0,550.0,293.0,50.0,-6.211905293471138
12.0,600.0,343.0,50.0,-12.425957471782677
13.0,650.0,393.0,50.0,-9.205216267565344
14.0,700.0,443.0,50.0,-10.7250926767486
15.0,750.0,493.0,50.0,-9.733186136989145
16.0,800.0,543.0,50.0,-6.189223300326999
17.0,850.0,593.0,50.0,-12.66498720675598
18.0,900.0,643.0,50.0,-9.639271706180926
19.0,950.0,693.0,50.0,-12.55271169035957
20.0,1000.0,743.0,50.0,-9.912722845501074
21.0,1050.0,793.0,50.0,-12.919447800298942
22.0,1100.0,843.0,50.0,-8.70353706811907
23.0,1150.0,893.0,50.0,-9.702931354452634
24.0,1200.0,943.0,50.0,-12.199524762230473
25.0,1250.0,993.0,50.0,-6.219212512299207
26.0,1300.0,1043.0,50.0,-6.190113789501948
27.0,1350.0,1093.0,50.0,-7.5538158399405395
28.0,1400.0,1143.0,50.0,-12.725299645617325
29.0,1450.0,1193.0,50.0,-9.582294119272106
30.0,1500.0,1243.0,50.0,-6.249343621993695
31.0,1550.0,1293.0,50.0,-6.543695934628377
32.0,1600.0,1343.0,50.0,-9.164024765351014
33.0,1650.0,1393.0,50.0,-15.450183470939633
34.0,1700.0,1443.0,50.0,-6.552419332021877
35.0,1750.0,1493.0,50.0,-3.1006428895221463
36.0,1800.0,1543.0,50.0,-10.284082030462585
37.0,1850.0,1593.0,50.0,-6.9639538179922305
38.0,1900.0,1643.0,50.0,-9.064653149513267
39.0,1950.0,1693.0,50.0,-11.938314556958295
40.0,2000.0,1743.0,50.0,-6.831331115410865
41.0,2050.0,1793.0,50.0,-3.513577802471491
42.0,2100.0,1843.0,50.0,-4.322602199964644
43.0,2150.0,1893.0,50.0,-7.955217940710332
44.0,2200.0,1943.0,50.0,-7.835745889699142
45.0,2250.0,1993.0,50.0,-11.528734752723839
46.0,2300.0,2043.0,50.0,-12.05130137678327
47.0,2350.0,2093.0,50.0,-12.825751843311702
48.0,2400.0,2143.0,50.0,-7.852741708223471
49.0,2450.0,2193.0,50.0,-7.217248091099146
50.0,2500.0,2243.0,50.0,-6.969815902944896
51.0,2550.0,2293.0,50.0,-13.99554588233042
52.0,2600.0,2343.0,50.0,-11.610507120135743
53.0,2650.0,2393.0,50.0,-9.138379161353528
54.0,2700.0,2443.0,50.0,-12.129555715575304
55.0,2750.0,2493.0,50.0,-9.88849447127822
56.0,2800.0,2543.0,50.0,-6.649196461155539
57.0,2850.0,2593.0,50.0,-12.518386636542662
58.0,2900.0,2643.0,50.0,-14.628199916084649
59.0,2950.0,2693.0,50.0,-14.796004347275728
60.0,3000.0,2743.0,50.0,-13.357934564368087
61.0,3050.0,2793.0,50.0,-6.636250755113231
62.0,3100.0,2843.0,50.0,-4.39823055622057
63.0,3150.0,2893.0,50.0,-15.2640031204265
64.0,3200.0,2943.0,50.0,-15.107116639493274
65.0,3250.0,2993.0,50.0,-12.250288337670254
66.0,3300.0,3043.0,50.0,-10.312479184140793
67.0,3350.0,3093.0,50.0,-10.438565960847683
68.0,3400.0,3143.0,50.0,-8.300936816720576
69.0,3450.0,3193.0,50.0,-7.087142924626987
70.0,3500.0,3243.0,50.0,-8.784905202490641
71.0,3550.0,3293.0,50.0,-6.52111942825216
72.0,3600.0,3343.0,50.0,-9.284476461051515
73.0,3650.0,3393.0,50.0,-10.843441539088436
74.0,3700.0,3443.0,50.0,-6.052124087064856
75.0,3750.0,3493.0,50.0,-10.757620534123733
76.0,3800.0,3543.0,50.0,-8.574152444683484
77.0,3850.0,3593.0,50.0,-6.352447651298293
78.0,3900.0,3643.0,50.0,-6.740685332678439
79.0,3950.0,3693.0,50.0,-10.93090057108105
80.0,4000.0,3743.0,50.0,-16.73245608128085
81.0,4050.0,3793.0,50.0,-9.609266031567023
82.0,4100.0,3843.0,50.0,-7.659211617637691
83.0,4150.0,3893.0,50.0,-10.112327022405829
84.0,4200.0,3943.0,50.0,-14.130627542438328
85.0,4250.0,3993.0,50.0,-13.614851972179565
86.0,4300.0,4043.0,50.0,-12.212708315188268
87.0,4350.0,4093.0,50.0,-5.902404108340238
88.0,4400.0,4143.0,50.0,-12.563308022038004
89.0,4450.0,4193.0,50.0,-14.4901978894643
90.0,4500.0,4243.0,50.0,-6.900947623150536
91.0,4550.0,4293.0,50.0,-13.103199563100032
92.0,4600.0,4343.0,50.0,-10.152910020160466
93.0,4650.0,4393.0,50.0,-9.336831387189267
94.0,4700.0,4443.0,50.0,-12.127676037931137
95.0,4750.0,4493.0,50.0,-9.582911558200752
96.0,4800.0,4543.0,50.0,-8.547761450280369
97.0,4850.0,4593.0,50.0,-6.492024261261848
98.0,4900.0,4643.0,50.0,-5.648937363955149
99.0,4950.0,4693.0,50.0,-13.9036565283546
100.0,5000.0,4743.0,50.0,-9.36337895773691
101.0,5050.0,4793.0,50.0,-10.354664353905706
102.0,5100.0,4843.0,50.0,-7.713506602128103
103.0,5150.0,4893.0,50.0,-7.216012024657562
104.0,5200.0,4943.0,50.0,-8.807086580564668
105.0,5250.0,4993.0,50.0,-7.018418738141798
106.0,5300.0,5043.0,50.0,-14.596126736500585
107.0,5350.0,5093.0,50.0,-12.327470429114657
108.0,5400.0,5143.0,50.0,-11.376902019992261
109.0,5450.0,5193.0,50.0,-3.5260288311733903
110.0,5500.0,5243.0,50.0,-11.034650927343334
111.0,5550.0,5293.0,50.0,-12.206578957501877
112.0,5600.0,5343.0,50.0,-11.48395959736563
113.0,5650.0,5393.0,50.0,-17.294600121346974
114.0,5700.0,5443.0,50.0,-7.090872954825634
115.0,5750.0,5493.0,50.0,-7.2638485492535505
116.0,5800.0,5543.0,50.0,-10.415860480364282
117.0,5850.0,5593.0,50.0,-11.297353515929492
118.0,5900.0,5643.0,50.0,-13.819050559649096
119.0,5950.0,5693.0,50.0,-7.1463217696040795
120.0,6000.0,5743.0,50.0,-8.75862860449706
