num_episodes,num_steps,num_updates,episode_steps,train_reward
1.0,1000.0,743.0,1000.0,-194.36673716310983
2.0,2000.0,1743.0,1000.0,-229.61968747144329
3.0,3000.0,2743.0,1000.0,-170.62315413712633
4.0,4000.0,3743.0,1000.0,-268.50541414827774
5.0,5000.0,4743.0,1000.0,-305.9235836883333
6.0,6000.0,5743.0,1000.0,-312.4472883270777
7.0,7000.0,6743.0,1000.0,-364.56610664499703
8.0,8000.0,7743.0,1000.0,-230.53390360594986
9.0,9000.0,8743.0,1000.0,-402.15509249796884
10.0,10000.0,9743.0,1000.0,-309.6314907025509
11.0,11000.0,10743.0,1000.0,-371.93720573043925
12.0,12000.0,11743.0,1000.0,-451.8346659636927
13.0,13000.0,12743.0,1000.0,-349.47973236788454
14.0,14000.0,13743.0,1000.0,-306.7988970991842
15.0,15000.0,14743.0,1000.0,-330.7134636814554
16.0,16000.0,15743.0,1000.0,-368.5382747345251
17.0,17000.0,16743.0,1000.0,-309.09677451462863
18.0,18000.0,17743.0,1000.0,-276.4911829751125
19.0,19000.0,18743.0,1000.0,-316.01714579273096
20.0,20000.0,19743.0,1000.0,-79.99576286678808
21.0,21000.0,20743.0,1000.0,-75.02818969213708
22.0,22000.0,21743.0,1000.0,166.5596055704477
23.0,23000.0,22743.0,1000.0,83.48839926964897
24.0,24000.0,23743.0,1000.0,366.7567926671042
25.0,25000.0,24743.0,1000.0,583.4875453480049
26.0,26000.0,25743.0,1000.0,875.5491431156012
27.0,27000.0,26743.0,1000.0,923.8621103537464
28.0,28000.0,27743.0,1000.0,1344.8014328295267
29.0,29000.0,28743.0,1000.0,1325.4515099903379
30.0,30000.0,29743.0,1000.0,597.6657747623549
31.0,31000.0,30743.0,1000.0,1594.4268198606933
32.0,32000.0,31743.0,1000.0,2514.98908916275
33.0,33000.0,32743.0,1000.0,2387.449039964547
34.0,34000.0,33743.0,1000.0,1136.1847440318174
35.0,35000.0,34743.0,1000.0,2640.8238918494144
36.0,36000.0,35743.0,1000.0,2892.804999194684
37.0,37000.0,36743.0,1000.0,2934.5404822193645
38.0,38000.0,37743.0,1000.0,2791.5031303665796
39.0,39000.0,38743.0,1000.0,2979.3553874752297
40.0,40000.0,39743.0,1000.0,2481.2250434981256
41.0,41000.0,40743.0,1000.0,3258.141376172633
42.0,42000.0,41743.0,1000.0,3266.6596613041356
43.0,43000.0,42743.0,1000.0,3454.763162208612
44.0,44000.0,43743.0,1000.0,-182.41629561938112
45.0,45000.0,44743.0,1000.0,3613.5442687062996
46.0,46000.0,45743.0,1000.0,2874.9170410296592
47.0,47000.0,46743.0,1000.0,3522.5425170729804
48.0,48000.0,47743.0,1000.0,1716.337976132604
49.0,49000.0,48743.0,1000.0,3128.4948698140797
50.0,50000.0,49743.0,1000.0,3629.9890159800552
51.0,51000.0,50743.0,1000.0,3881.1991573844994
52.0,52000.0,51743.0,1000.0,3673.325391906987
53.0,53000.0,52743.0,1000.0,3791.968932410236
54.0,54000.0,53743.0,1000.0,3862.395390678015
55.0,55000.0,54743.0,1000.0,3927.5629029885513
56.0,56000.0,55743.0,1000.0,3415.0666615901523
57.0,57000.0,56743.0,1000.0,3771.7844101559135
58.0,58000.0,57743.0,1000.0,3907.522570357438
