num_episodes,num_steps,num_updates,episode_steps,train_reward
1.0,1000.0,743.0,1000.0,-144.7152439955797
2.0,2000.0,1743.0,1000.0,-241.16232073061107
3.0,3000.0,2743.0,1000.0,-354.4122276830575
4.0,4000.0,3743.0,1000.0,-337.11568094035545
5.0,5000.0,4743.0,1000.0,-214.47123391924282
6.0,6000.0,5743.0,1000.0,-268.4940302742287
7.0,7000.0,6743.0,1000.0,-186.34747347529714
8.0,8000.0,7743.0,1000.0,-279.16962533123456
9.0,9000.0,8743.0,1000.0,-299.7340831375684
10.0,10000.0,9743.0,1000.0,-205.66752183864065
11.0,11000.0,10743.0,1000.0,-225.26919795131764
12.0,12000.0,11743.0,1000.0,-274.31434827566386
13.0,13000.0,12743.0,1000.0,-106.09190668402856
14.0,14000.0,13743.0,1000.0,-172.86962871129245
15.0,15000.0,14743.0,1000.0,-77.02711343443299
16.0,16000.0,15743.0,1000.0,-158.88942224073216
17.0,17000.0,16743.0,1000.0,-152.34013118062265
18.0,18000.0,17743.0,1000.0,-145.78774967535472
19.0,19000.0,18743.0,1000.0,-151.9512181903368
20.0,20000.0,19743.0,1000.0,-95.22722081897366
21.0,21000.0,20743.0,1000.0,-85.23781716172229
22.0,22000.0,21743.0,1000.0,-214.18231357413399
23.0,23000.0,22743.0,1000.0,-95.00371880602566
24.0,24000.0,23743.0,1000.0,26.49644781958372
25.0,25000.0,24743.0,1000.0,-38.966567581915896
26.0,26000.0,25743.0,1000.0,-168.1145052084162
27.0,27000.0,26743.0,1000.0,-26.689469134249993
28.0,28000.0,27743.0,1000.0,-4.819337180268484
29.0,29000.0,28743.0,1000.0,-118.3169633744728
30.0,30000.0,29743.0,1000.0,10.300473637183202
31.0,31000.0,30743.0,1000.0,-21.723089892756576
32.0,32000.0,31743.0,1000.0,-40.43046984588986
33.0,33000.0,32743.0,1000.0,-59.31947617290229
34.0,34000.0,33743.0,1000.0,-52.48112131055108
35.0,35000.0,34743.0,1000.0,-29.460941432631984
36.0,36000.0,35743.0,1000.0,-104.12327431118304
37.0,37000.0,36743.0,1000.0,-175.13782651922665
38.0,38000.0,37743.0,1000.0,-125.81823436671579
39.0,39000.0,38743.0,1000.0,-132.11140841047538
40.0,40000.0,39743.0,1000.0,-100.06884005623773
41.0,41000.0,40743.0,1000.0,10.199015556887066
42.0,42000.0,41743.0,1000.0,-2.5863379727787796
43.0,43000.0,42743.0,1000.0,-65.24201173739908
44.0,44000.0,43743.0,1000.0,-136.13177675398796
45.0,45000.0,44743.0,1000.0,-106.8485645192431
46.0,46000.0,45743.0,1000.0,-15.65814704338204
47.0,47000.0,46743.0,1000.0,-103.23675146157937
48.0,48000.0,47743.0,1000.0,-1.6128436554803554
49.0,49000.0,48743.0,1000.0,4.2519059720287355
50.0,50000.0,49743.0,1000.0,15.084421876591044
51.0,51000.0,50743.0,1000.0,6.96296089522493
52.0,52000.0,51743.0,1000.0,27.279659389817688
53.0,53000.0,52743.0,1000.0,-2.9111249023632104
54.0,54000.0,53743.0,1000.0,-59.918689574442624
55.0,55000.0,54743.0,1000.0,-78.75794159785069
56.0,56000.0,55743.0,1000.0,-51.52100640053254
57.0,57000.0,56743.0,1000.0,-38.25207620064094
58.0,58000.0,57743.0,1000.0,-5.97308051337188
59.0,59000.0,58743.0,1000.0,-0.48068077641627605
60.0,60000.0,59743.0,1000.0,18.64343029803573
61.0,61000.0,60743.0,1000.0,12.231218559481128
62.0,62000.0,61743.0,1000.0,-51.11616655650373
63.0,63000.0,62743.0,1000.0,-27.76855429527322
64.0,64000.0,63743.0,1000.0,20.9606486531583
65.0,65000.0,64743.0,1000.0,-2.567172231371306
66.0,66000.0,65743.0,1000.0,20.158005240316765
67.0,67000.0,66743.0,1000.0,28.971215650027556
68.0,68000.0,67743.0,1000.0,50.41463503916851
69.0,69000.0,68743.0,1000.0,41.918085030146464
70.0,70000.0,69743.0,1000.0,-122.69643310338923
71.0,71000.0,70743.0,1000.0,37.53194080028657
72.0,72000.0,71743.0,1000.0,-62.855420701232354
73.0,73000.0,72743.0,1000.0,56.60607424303492
74.0,74000.0,73743.0,1000.0,52.09142413635909
75.0,75000.0,74743.0,1000.0,75.69559880335355
76.0,76000.0,75743.0,1000.0,-2.2264256304454944
77.0,77000.0,76743.0,1000.0,76.3997386378014
78.0,78000.0,77743.0,1000.0,99.01931712657401
79.0,79000.0,78743.0,1000.0,148.37822265115062
80.0,80000.0,79743.0,1000.0,197.60920180907317
81.0,81000.0,80743.0,1000.0,206.4642255437638
82.0,82000.0,81743.0,1000.0,316.3095285868206
83.0,83000.0,82743.0,1000.0,316.8401506317082
84.0,84000.0,83743.0,1000.0,375.33695192041785
85.0,85000.0,84743.0,1000.0,490.55550709260456
86.0,86000.0,85743.0,1000.0,539.1025625631993
87.0,87000.0,86743.0,1000.0,573.5518567323705
88.0,88000.0,87743.0,1000.0,594.2727369081449
89.0,89000.0,88743.0,1000.0,679.3252014795605
90.0,90000.0,89743.0,1000.0,521.2994246605226
91.0,91000.0,90743.0,1000.0,632.7080673098238
92.0,92000.0,91743.0,1000.0,697.1810333636098
93.0,93000.0,92743.0,1000.0,621.4444504107288
94.0,94000.0,93743.0,1000.0,534.3344597134508
95.0,95000.0,94743.0,1000.0,574.6500605407797
96.0,96000.0,95743.0,1000.0,652.9800154993449
97.0,97000.0,96743.0,1000.0,534.5573667699106
98.0,98000.0,97743.0,1000.0,571.7787275163467
99.0,99000.0,98743.0,1000.0,604.9802912736524
100.0,100000.0,99743.0,1000.0,736.1895374130892
101.0,101000.0,100743.0,1000.0,580.7781892700699
102.0,102000.0,101743.0,1000.0,593.4481889005064
103.0,103000.0,102743.0,1000.0,722.713042708117
104.0,104000.0,103743.0,1000.0,600.1700616317286
105.0,105000.0,104743.0,1000.0,712.3614916021709
106.0,106000.0,105743.0,1000.0,750.3336949473736
107.0,107000.0,106743.0,1000.0,605.5099284501624
108.0,108000.0,107743.0,1000.0,723.5526228146092
109.0,109000.0,108743.0,1000.0,732.3582786773923
110.0,110000.0,109743.0,1000.0,763.3475498093719
111.0,111000.0,110743.0,1000.0,664.335710961866
112.0,112000.0,111743.0,1000.0,744.7755266290188
113.0,113000.0,112743.0,1000.0,820.9764028475805
114.0,114000.0,113743.0,1000.0,835.9939900819088
115.0,115000.0,114743.0,1000.0,803.5379839471831
116.0,116000.0,115743.0,1000.0,742.8990377850216
117.0,117000.0,116743.0,1000.0,769.9894009321854
