num_episodes,num_steps,num_updates,episode_steps,train_reward
1.0,50.0,0.0,50.0,-10.926435167246108
2.0,100.0,0.0,50.0,-7.885604177494703
3.0,150.0,0.0,50.0,-6.1580901577574645
4.0,200.0,0.0,50.0,-12.375823310072956
5.0,250.0,0.0,50.0,-11.874182502587823
6.0,300.0,43.0,50.0,-6.872162535657614
7.0,350.0,93.0,50.0,-12.409626656439102
8.0,400.0,143.0,50.0,-5.840581963033087
9.0,450.0,193.0,50.0,-7.332830313885774
10.0,500.0,243.0,50.0,-13.473009370856733
11.0,550.0,293.0,50.0,-10.422798644382308
12.0,600.0,343.0,50.0,-12.092223228113589
13.0,650.0,393.0,50.0,-8.677501501140952
14.0,700.0,443.0,50.0,-10.198044270211254
15.0,750.0,493.0,50.0,-4.110442341332928
16.0,800.0,543.0,50.0,-9.502173658500343
17.0,850.0,593.0,50.0,-15.570746255708881
18.0,900.0,643.0,50.0,-3.8553684948025673
19.0,950.0,693.0,50.0,-11.07549290448381
20.0,1000.0,743.0,50.0,-6.9820569509506285
21.0,1050.0,793.0,50.0,-18.324375796911852
22.0,1100.0,843.0,50.0,-10.827135040669331
23.0,1150.0,893.0,50.0,-6.019309641344911
24.0,1200.0,943.0,50.0,-13.040433424194385
25.0,1250.0,993.0,50.0,-8.054472069309034
26.0,1300.0,1043.0,50.0,-10.283226929177006
27.0,1350.0,1093.0,50.0,-5.604413132509103
28.0,1400.0,1143.0,50.0,-9.89869725062678
29.0,1450.0,1193.0,50.0,-12.729233847901739
30.0,1500.0,1243.0,50.0,-5.301982854708889
31.0,1550.0,1293.0,50.0,-7.041346566063456
32.0,1600.0,1343.0,50.0,-7.8741343122291925
33.0,1650.0,1393.0,50.0,-7.835205306869375
34.0,1700.0,1443.0,50.0,-10.655660346456095
35.0,1750.0,1493.0,50.0,-5.8544339949723305
36.0,1800.0,1543.0,50.0,-7.492326256676257
37.0,1850.0,1593.0,50.0,-6.6381337285080235
38.0,1900.0,1643.0,50.0,-8.344431065799156
39.0,1950.0,1693.0,50.0,-6.189878221413922
40.0,2000.0,1743.0,50.0,-5.173213573785106
41.0,2050.0,1793.0,50.0,-9.070397475957208
42.0,2100.0,1843.0,50.0,-11.403853678476077
43.0,2150.0,1893.0,50.0,-4.975388484441302
44.0,2200.0,1943.0,50.0,-9.952065094598233
45.0,2250.0,1993.0,50.0,-3.101274122444831
46.0,2300.0,2043.0,50.0,-9.077709750225836
47.0,2350.0,2093.0,50.0,-12.920940752933923
48.0,2400.0,2143.0,50.0,-11.047070546388031
49.0,2450.0,2193.0,50.0,-8.688116574920807
50.0,2500.0,2243.0,50.0,-5.39145485872933
51.0,2550.0,2293.0,50.0,-4.446411255403193
52.0,2600.0,2343.0,50.0,-9.6310396468906
53.0,2650.0,2393.0,50.0,-13.77939338282083
54.0,2700.0,2443.0,50.0,-3.2809123719876583
55.0,2750.0,2493.0,50.0,-7.075631156991145
56.0,2800.0,2543.0,50.0,-10.378280816234053
57.0,2850.0,2593.0,50.0,-11.764047034831888
58.0,2900.0,2643.0,50.0,-6.687123054765834
59.0,2950.0,2693.0,50.0,-9.0848474200675
60.0,3000.0,2743.0,50.0,-10.08872486672791
61.0,3050.0,2793.0,50.0,-10.664279987888532
62.0,3100.0,2843.0,50.0,-5.906620375706213
63.0,3150.0,2893.0,50.0,-7.833288097302625
64.0,3200.0,2943.0,50.0,-6.684828851318769
65.0,3250.0,2993.0,50.0,-8.57710059094994
66.0,3300.0,3043.0,50.0,-12.64525223953814
67.0,3350.0,3093.0,50.0,-5.243844158110633
68.0,3400.0,3143.0,50.0,-6.629309171025533
69.0,3450.0,3193.0,50.0,-9.631544154704162
70.0,3500.0,3243.0,50.0,-9.401875352010437
71.0,3550.0,3293.0,50.0,-11.8304754737691
72.0,3600.0,3343.0,50.0,-9.978313631157098
73.0,3650.0,3393.0,50.0,-7.970935091080747
74.0,3700.0,3443.0,50.0,-5.560339676079537
75.0,3750.0,3493.0,50.0,-9.186419018646951
76.0,3800.0,3543.0,50.0,-14.408932060540721
77.0,3850.0,3593.0,50.0,-12.484795118786874
78.0,3900.0,3643.0,50.0,-11.01629572044543
79.0,3950.0,3693.0,50.0,-7.938356187547211
80.0,4000.0,3743.0,50.0,-10.141479914893972
81.0,4050.0,3793.0,50.0,-13.370090660059967
